Date,AAPL,AMZN,GOOG,MSFT,TSLA
2021-06-28,131.49807739257812,172.1945037841797,125.78679656982422,258.4482421875,229.57333374023438
2021-06-29,133.01034545898438,172.40699768066406,124.9923095703125,261.0258483886719,226.9199981689453
2021-06-30,133.62501525878906,172.00799560546875,124.29553985595703,260.54498291015625,226.56666564941406
2021-07-01,133.92747497558594,171.64849853515625,125.33946990966797,261.21820068359375,225.97332763671875
2021-07-02,136.55197143554688,175.5489959716797,127.67082214355469,267.0369567871094,226.3000030517578
2021-07-06,138.5618133544922,183.78700256347656,128.71426391601562,267.0465393066406,219.86000061035156
2021-07-07,141.0497283935547,184.82899475097656,129.0182647705078,269.22979736328125,214.88333129882812
2021-07-08,139.75213623046875,186.57049560546875,128.12510681152344,266.81573486328125,217.60333251953125
2021-07-09,141.57656860351562,185.9669952392578,128.51934814453125,267.3157958984375,218.98333740234375
2021-07-12,140.9814453125,185.92750549316406,129.50079345703125,266.719482421875,228.56666564941406
2021-07-13,142.09368896484375,183.8679962158203,129.9278106689453,270.2395935058594,222.84666442871094
2021-07-14,145.5181884765625,184.08399963378906,131.00692749023438,271.7111511230469,217.7933349609375
2021-07-15,144.86451721191406,181.55999755859375,130.1975860595703,270.2876892089844,216.86666870117188
2021-07-16,142.82537841796875,178.68150329589844,130.77186584472656,270.0184631347656,214.74000549316406
2021-07-19,138.9813690185547,177.47950744628906,128.20147705078125,266.42138671875,215.4066619873047
2021-07-20,142.59124755859375,178.6595001220703,130.033935546875,268.64306640625,220.1666717529297
2021-07-21,141.85948181152344,179.25999450683594,131.52072143554688,270.64361572265625,218.42999267578125
2021-07-22,143.2254180908203,181.90150451660156,132.2427978515625,275.202392578125,216.4199981689453
2021-07-23,144.94256591796875,182.83200073242188,136.69374084472656,278.59747314453125,214.4600067138672
2021-07-26,145.36207580566406,184.99099731445312,138.5073699951172,278.00115966796875,219.2066650390625
2021-07-27,143.1961669921875,181.3195037841797,135.68255615234375,275.58709716796875,214.92666625976562
2021-07-28,141.44973754882812,181.51600646972656,135.27093505859375,275.2793884277344,215.66000366210938
2021-07-29,142.09368896484375,179.99600219726562,135.4286346435547,275.5486145019531,225.78334045410156
2021-07-30,142.30831909179688,166.37950134277344,134.11988830566406,274.0194396972656,229.06666564941406
2021-08-02,141.9766082763672,166.57400512695312,134.88214111328125,273.93292236328125,236.55667114257812
2021-08-03,143.77178955078125,168.31199645996094,135.1702423095703,276.1448669433594,236.5800018310547
2021-08-04,143.37179565429688,167.73599243164062,134.92080688476562,275.5582580566406,236.97332763671875
2021-08-05,143.4790802001953,168.79949951171875,135.8249053955078,278.4531555175781,238.2100067138672
2021-08-06,142.79513549804688,167.2469940185547,135.9200897216797,278.39544677734375,233.03334045410156
2021-08-09,142.74624633789062,167.093505859375,136.8782196044922,277.30865478515625,237.9199981689453
2021-08-10,142.26748657226562,166.03399658203125,136.97195434570312,275.4908752441406,236.663330078125
2021-08-11,142.52154541015625,164.60549926757812,136.56829833984375,275.9814758300781,235.94000244140625
2021-08-12,145.48214721679688,165.1750030517578,137.2625732421875,278.73211669921875,240.75
2021-08-13,145.68739318847656,164.69850158691406,137.27894592285156,281.6558532714844,239.05667114257812
2021-08-16,147.66111755371094,164.94949340820312,137.7847900390625,283.3388671875,228.72332763671875
2021-08-17,146.7523956298828,162.09800720214844,136.18246459960938,281.8771057128906,221.90333557128906
2021-08-18,143.01007080078125,160.06100463867188,135.45791625976562,280.1522521972656,229.663330078125
2021-08-19,143.34228515625,159.3874969482422,135.79859924316406,285.9725341796875,224.49000549316406
2021-08-20,144.79820251464844,159.99749755859375,137.30970764160156,293.28631591796875,226.75332641601562
2021-08-23,146.28343200683594,163.2935028076172,139.95050048828125,293.5657653808594,235.43333435058594
2021-08-24,146.1954345703125,165.28900146484375,141.2389373779297,291.6095886230469,236.163330078125
2021-08-25,144.96429443359375,164.95899963378906,141.7859344482422,291.02191162109375,237.06666564941406
2021-08-26,144.16307067871094,165.8000030517578,140.9656524658203,288.20806884765625,233.72000122070312
2021-08-27,145.19882202148438,167.48150634765625,143.37344360351562,288.815185546875,237.30667114257812
2021-08-30,149.61532592773438,171.07850646972656,144.28492736816406,292.5443420410156,243.6366729736328
2021-08-31,148.35487365722656,173.5395050048828,144.27749633789062,290.8965759277344,245.24000549316406
2021-09-01,149.019287109375,173.9499969482422,144.65440368652344,290.84832763671875,244.69667053222656
2021-09-02,150.1332244873047,173.156005859375,143.0446014404297,290.193115234375,244.1300048828125
2021-09-03,150.7683563232422,173.90249633789062,143.5960693359375,290.1835021972656,244.52333068847656
2021-09-07,153.10362243652344,175.46449279785156,144.33404541015625,289.2583923339844,250.97332763671875
2021-09-08,151.559814453125,176.27499389648438,143.70370483398438,289.2872619628906,251.2899932861328
2021-09-09,150.54360961914062,174.20799255371094,143.73345947265625,286.4350280761719,251.6199951171875
2021-09-10,145.56036376953125,173.45750427246094,140.7653350830078,284.9510498046875,245.42333984375
2021-09-13,146.12709045410156,172.85850524902344,142.2967529296875,286.1844787597656,247.6666717529297
2021-09-14,144.72979736328125,172.5,142.2382354736328,288.88262939453125,248.163330078125
2021-09-15,145.6189422607422,173.7895050048828,144.02357482910156,293.7295837402344,251.94332885742188
2021-09-16,145.3844757080078,174.41200256347656,143.19786071777344,294.1151428222656,252.3300018310547
2021-09-17,142.7169189453125,173.12600708007812,140.31155395507812,288.9597473144531,253.163330078125
2021-09-20,139.66836547851562,167.7864990234375,137.88497924804688,283.5924072265625,243.38999938964844
2021-09-21,140.14712524414062,167.18150329589844,138.5093536376953,284.0740966796875,246.4600067138672
2021-09-22,142.5117645263672,169.00250244140625,139.7908477783203,287.7166748046875,250.64666748046875
2021-09-23,143.46929931640625,170.8000030517578,140.67160034179688,288.6609802246094,251.2133331298828
2021-09-24,143.5572509765625,171.2760009765625,141.4715118408203,288.4585876464844,258.1300048828125
2021-09-27,142.04270935058594,170.2899932861328,140.34877014160156,283.4670104980469,263.78668212890625
2021-09-28,138.66192626953125,165.79800415039062,135.07508850097656,273.20452880859375,259.1866760253906
2021-09-29,139.56085205078125,165.05599975585938,133.42559814453125,273.66705322265625,260.4366760253906
2021-09-30,138.2613525390625,164.2519989013672,132.18028259277344,271.66278076171875,258.49334716796875
2021-10-01,139.3849639892578,164.16299438476562,135.3512725830078,278.5815124511719,258.40667724609375
2021-10-04,135.95529174804688,159.48899841308594,132.67572021484375,272.8094787597656,260.510009765625
2021-10-05,137.88023376464844,161.0500030517578,135.06809997558594,278.25390625,260.1966552734375
2021-10-06,138.74986267089844,163.10049438476562,136.2355194091797,282.4455871582031,260.9166564941406
2021-10-07,140.0103302001953,165.1215057373047,138.0520782470703,284.12237548828125,264.53668212890625
2021-10-08,139.62924194335938,164.43099975585938,138.91551208496094,284.12237548828125,261.8299865722656
2021-10-11,139.5413055419922,162.31500244140625,137.7168426513672,283.5248718261719,263.9800109863281
2021-10-12,138.27110290527344,162.3665008544922,135.59971618652344,282.2239685058594,268.5733337402344
2021-10-13,137.68479919433594,164.21400451660156,136.77706909179688,285.5292663574219,270.3599853515625
2021-10-14,140.46961975097656,164.9929962158203,140.26046752929688,291.7348937988281,272.7733459472656
2021-10-15,141.52488708496094,170.4510040283203,140.52133178710938,293.1418151855469,281.010009765625
2021-10-18,143.19573974609375,172.33700561523438,141.79635620117188,296.1097412109375,290.03668212890625
2021-10-19,145.3551483154297,172.20750427246094,142.65086364746094,297.0155029296875,288.0899963378906
2021-10-20,145.8437042236328,170.7530059814453,141.2552947998047,296.2253723144531,288.6000061035156
2021-10-21,146.0586700439453,171.75050354003906,141.6178436279297,299.4534606933594,298.0
2021-10-22,145.2867431640625,166.77749633789062,137.49618530273438,297.9116516113281,303.2266540527344
2021-10-25,145.23788452148438,166.01849365234375,137.64295959472656,296.9192199707031,341.6199951171875
2021-10-26,145.90231323242188,168.80349731445312,138.53463745117188,298.82708740234375,339.4766540527344
2021-10-27,145.44308471679688,169.62449645996094,145.23512268066406,311.4120178222656,345.9533386230469
2021-10-28,149.0779266357422,172.32850646972656,144.93905639648438,312.5490417480469,359.0133361816406
2021-10-29,146.37132263183594,168.6215057373047,147.0631103515625,319.5545654296875,371.3333435058594
2021-11-01,145.55056762695312,165.90550231933594,142.60324096679688,317.38641357421875,402.86334228515625
2021-11-02,146.5863037109375,165.6374969482422,144.67523193359375,321.0096130371094,390.6666564941406
2021-11-03,148.0226593017578,169.1999969482422,145.5946807861328,321.8479919433594,404.6199951171875
2021-11-04,147.50479125976562,173.85000610351562,147.47227478027344,324.1990966796875,409.9700012207031
2021-11-05,148.03317260742188,175.94949340820312,148.0257110595703,323.83306884765625,407.36334228515625
