Returns,Volatility,Sharpe
0.2568017714222826,0.3390916327832782,0.7278320889150918
0.2662263858122187,0.348112740978988,0.7360442628202581
0.200208289085976,0.3034701451911608,0.6267775993785507
0.24949570318802186,0.32666153509472706,0.7331616289581557
0.1981669181844494,0.3073384971300904,0.6122464967504607
0.3417057789266837,0.4011997013552147,0.8267847104726471
0.21823718712399479,0.317341570652875,0.6561925898821986
0.1886107836285659,0.3098692664734625,0.5764069010821449
0.27866961565322823,0.3317430549339049,0.8098726157409892
0.19043371058065775,0.31963039986381114,0.5645073517961288
0.2773110170336427,0.3485126312337304,0.7670052476645252
0.28620009835988874,0.3572667981335123,0.7730919856053107
0.21504390767095857,0.31767076953278234,0.6454604179431714
0.25645768511573863,0.3362195030879184,0.7330261417086567
0.2708414574491972,0.34199159199201135,0.7627130711894526
0.22610597551514813,0.34081081391676765,0.6340936575091342
0.327564760376494,0.38673736608519677,0.8211380337801021
0.27413357999639026,0.345149399228746,0.7652731848486779
0.19973694423337457,0.3019751862379042,0.6283196530058422
0.23271781542982029,0.32638661291880444,0.6823742353833183
0.2995945215609369,0.38294481165757405,0.7562304351570373
0.3579454502572387,0.4134006686332383,0.8416663945116394
0.22981356340922285,0.31000574244009566,0.7090628763165534
0.17166006366213934,0.3346122714694042,0.48312652417746427
0.2646557182906669,0.33179311087450575,0.7675135798313348
0.2765122574448936,0.33375618343966595,0.7985238047074917
0.24337214338596982,0.3154549218689809,0.7397955371984881
0.3430001043941825,0.39850338888780085,0.8356267818037028
0.20090797695314713,0.3163927903052977,0.6033891504573596
0.22572360662873586,0.3198133255566604,0.6745297628022592
0.25368109015085016,0.32514664733138954,0.7494498010385152
0.2091999456507091,0.3101021015722435,0.6423688992778468
0.24736338050113743,0.3268537293562917,0.7262067377006918
0.2237189933012866,0.31548474557179296,0.6774305138396997
0.2985366827524421,0.36439842377119613,0.7918164951602885
0.29578989865722594,0.3583087410524476,0.797607945086088
0.27146700867495016,0.3482031642612128,0.7509035974147683
0.29970433663407986,0.357407473176194,0.8105715699214325
0.24942352182396657,0.3288893000479613,0.7279760143885857
0.2689667816207997,0.3360778315622082,0.7705559763255755
0.2322238956351362,0.3231935865234596,0.6875875787807617
0.16916922023652947,0.3132775298279335,0.508077359790064
0.2372885250371026,0.32937427109786643,0.6900615651596197
0.22269646518656208,0.31293367064711636,0.6796854577736122
0.3448347346107429,0.40680643468762995,0.8230812151923034
