Date,0
2020-01-03,-0.0020458621738141877
2020-01-06,0.013744717647489371
2020-01-07,0.005131596027248508
2020-01-08,0.015960829538775458
2020-01-09,0.005403219607156569
2020-01-10,-0.002307117259289204
2020-01-13,0.02744697102351266
2020-01-14,-0.0027058459519404224
2020-01-15,-0.006557699541360066
2020-01-16,0.007611740715051375
2020-01-17,0.004651347615587027
2020-01-21,0.015251000400310468
2020-01-22,0.00748757529774985
2020-01-23,0.0029018422838099395
2020-01-24,-0.010349238010264552
2020-01-27,-0.019899186690730417
2020-01-28,0.01791043406128705
2020-01-29,0.01349398824155006
2020-01-30,0.02585066173054055
2020-01-31,0.002227200305025853
2020-02-03,0.047189585225094824
2020-02-04,0.03788259599816068
2020-02-05,-0.037108592808254785
2020-02-06,0.015117850458195876
2020-02-07,0.0005280025797828468
2020-02-10,0.021352319041015547
2020-02-11,-0.0033834806500011986
2020-02-12,0.005253318244604728
2020-02-13,0.005415621596274717
2020-02-14,0.00023756863132603384
2020-02-18,0.01420498393821232
2020-02-19,0.019040848129173796
2020-02-20,-0.011811329761485065
2020-02-21,-0.020429528176581734
2020-02-24,-0.05124195545216332
2020-02-25,-0.026905350692464202
2020-02-26,0.00165566128169392
2020-02-27,-0.07650773438850328
2020-02-28,0.004537090391385123
2020-03-02,0.06675542186628282
2020-03-03,-0.027415573551179642
2020-03-04,0.030848085789842727
2020-03-05,-0.03374373430387467
2020-03-06,-0.019859916671114364
2020-03-09,-0.0837351279253991
2020-03-10,0.05933082848774847
2020-03-11,-0.03787441451573488
2020-03-12,-0.09919107834101935
2020-03-13,0.07468446336736174
2020-03-16,-0.13510883557644554
2020-03-17,0.03765339529211715
2020-03-18,-0.050225086875871516
2020-03-19,0.04431800097611941
2020-03-20,-0.03242316154574312
2020-03-23,-5.736576147375404e-05
2020-03-24,0.08478588737823875
2020-03-25,-0.001294536413822621
2020-03-26,0.035960259147325827
2020-03-27,-0.036869989586355914
2020-03-30,0.027419193112055984
2020-03-31,0.00626239026705952
2020-04-01,-0.049377464015705155
2020-04-02,-0.0002726735323012319
2020-04-03,0.0007698518625750654
2020-04-06,0.07054868737225013
2020-04-07,0.00784091162832621
2020-04-08,0.015354764193510485
2020-04-09,0.010235558487849178
2020-04-13,0.042831689219306565
2020-04-14,0.0554460062878194
2020-04-15,0.0026542262746635224
